<<<<<<< Updated upstream
-1.9065	1.9983	0
-1.9022	1.9979	0
-1.8978	1.9975	0
-1.8935	1.9971	0
-1.8891	1.9966	0
-1.8848	1.9961	0
-1.8805	1.9956	0
-1.8761	1.995	0
-1.8718	1.9944	0
-1.8675	1.9938	0
-1.8632	1.9931	0
-1.8589	1.9924	0
-1.8546	1.9916	0
-1.8503	1.9909	0
-1.846	1.9901	0
-1.8417	1.9892	0
-1.8374	1.9883	0
-1.8332	1.9874	0
-1.8289	1.9865	0
-1.8247	1.9855	0
-1.8204	1.9845	0
-1.8162	1.9834	0
-1.8119	1.9824	0
-1.8077	1.9813	0
-1.8035	1.9801	0
-1.7993	1.9789	0
-1.7951	1.9777	0
-1.7909	1.9765	0
-1.7868	1.9752	0
-1.7826	1.9739	0
-1.7785	1.9725	0
-1.7743	1.9712	0
-1.7702	1.9697	0
-1.7661	1.9683	0
-1.762	1.9668	0
-1.7579	1.9653	0
-1.7538	1.9638	0
-1.7497	1.9622	0
-1.7456	1.9606	0
-1.7416	1.959	0
-1.7376	1.9573	0
-1.7336	1.9556	0
-1.7295	1.9538	0
-1.7256	1.9521	0
-1.7216	1.9503	0
-1.7176	1.9485	0
-1.7137	1.9466	0
-1.7097	1.9447	0
-1.7058	1.9428	0
-1.7019	1.9408	0
-1.698	1.9388	0
-1.6942	1.9368	0
-1.6903	1.9348	0
-1.6865	1.9327	0
-1.6826	1.9306	0
-1.6788	1.9285	0
-1.675	1.9263	0
-1.6713	1.9241	0
-1.6675	1.9219	0
-1.6638	1.9196	0
-1.6601	1.9173	0
-1.6564	1.915	0
-1.6527	1.9127	0
-1.649	1.9103	0
-1.6454	1.9079	0
-1.6418	1.9055	0
-1.6382	1.903	0
-1.6346	1.9005	0
-1.631	1.898	0
-1.6275	1.8954	0
-1.6239	1.8929	0
-1.6204	1.8903	0
-1.6169	1.8876	0
-1.6135	1.885	0
-1.61	1.8823	0
-1.6066	1.8796	0
-1.6032	1.8769	0
-1.5998	1.8741	0
-1.5965	1.8713	0
-1.5932	1.8685	0
-1.5899	1.8656	0
-1.5866	1.8628	0
-1.5833	1.8599	0
-1.5801	1.8569	0
-1.5768	1.854	0
-1.5736	1.851	0
-1.5705	1.848	0
-1.5673	1.845	0
-1.5642	1.8419	0
-1.5611	1.8389	0
-0.77799	1.0558	0
-0.7718	1.0496	0
-0.76555	1.0435	0
-0.75926	1.0375	0
-0.75292	1.0315	0
-0.74653	1.0255	0
-0.7401	1.0196	0
-0.73361	1.0138	0
-0.72709	1.008	0
-0.72051	1.0022	0
-0.71389	0.99655	0
-0.70723	0.99091	0
-0.70052	0.98533	0
-0.69377	0.9798	0
-0.68697	0.97432	0
-0.68013	0.9689	0
-0.67325	0.96353	0
-0.66632	0.95821	0
-0.65936	0.95296	0
-0.65235	0.94775	0
-0.6453	0.9426	0
-0.63821	0.93751	0
-0.63108	0.93248	0
-0.62391	0.9275	0
-0.6167	0.92258	0
-0.60945	0.91772	0
-0.60216	0.91291	0
-0.59484	0.90816	0
-0.58748	0.90347	0
-0.58008	0.89884	0
-0.57265	0.89427	0
-0.56517	0.88975	0
-0.55767	0.8853	0
-0.55013	0.88091	0
-0.54255	0.87657	0
-0.53494	0.8723	0
-0.52729	0.86808	0
-0.51962	0.86393	0
-0.51191	0.85984	0
-0.50416	0.85581	0
-0.49639	0.85184	0
-0.48858	0.84793	0
-0.48075	0.84409	0
-0.47288	0.84031	0
-0.46499	0.83659	0
-0.45706	0.83293	0
-0.44911	0.82933	0
-0.44112	0.8258	0
-0.43311	0.82233	0
-0.42508	0.81893	0
-0.41701	0.81559	0
-0.40892	0.81231	0
-0.40081	0.8091	0
-0.39266	0.80595	0
-0.3845	0.80287	0
-0.37631	0.79985	0
-0.36809	0.7969	0
-0.35986	0.79401	0
-0.3516	0.79119	0
-0.34332	0.78843	0
-0.33501	0.78574	0
-0.32669	0.78312	0
-0.31834	0.78056	0
-0.30998	0.77807	0
-0.30159	0.77564	0
-0.29319	0.77328	0
-0.28477	0.77099	0
-0.27633	0.76877	0
-0.26787	0.76661	0
-0.25939	0.76451	0
-0.2509	0.76249	0
-0.2424	0.76053	0
-0.23388	0.75864	0
-0.22534	0.75682	0
-0.21679	0.75507	0
-0.20822	0.75338	0
-0.19965	0.75177	0
-0.19106	0.75022	0
-0.18245	0.74873	0
-0.17384	0.74732	0
-0.16522	0.74598	0
-0.15658	0.7447	0
-0.14794	0.74349	0
-0.13928	0.74235	0
-0.13062	0.74128	0
-0.12195	0.74028	0
-0.11327	0.73935	0
-0.10459	0.73848	0
-0.095893	0.73769	0
-0.087195	0.73696	0
-0.078491	0.7363	0
-0.069782	0.73572	0
-0.061069	0.7352	0
-0.052352	0.73475	0
-0.043632	0.73437	0
-0.034909	0.73405	0
-0.026183	0.73381	0
-0.017457	0.73364	0
-0.0087285	0.73354	0
6.7371e-17	0.7335	0
0.07252	0.74305	0
1.9282	1.2307	0
>>>>>>> Stashed changes
